code	address	place	lat	lon
39-5	京都市伏見区石田大山町16番地の11	石田大山公園	34.9380374	135.8084177
39-6	京都市伏見区石田内里町59番地の1	金久医院		
39-7	京都市伏見区石田内里町66番地	石田公会堂	34.938937	135.807965
40-1	京都市伏見区醍醐外山街道町	辰巳市営住宅駐車場	34.9401742	135.8142756
40-2	京都市伏見区醍醐辰巳町12番地	醍醐辰巳第二公園	34.9408441	135.8136751
40-3	京都市伏見区醍醐合場町5番地の10	株式会社大興電気所有地	34.9427058	135.8125979
40-4	京都市伏見区醍醐外山街道町3番地の11	外山街道公園	34.9388418	135.8142488
40-5	京都市伏見区醍醐外山街道町21番地の5	友愛ひろば(西側)	34.9403572	135.8131581
40-6	京都市伏見区日野田中町31番地	春日野小学校	34.9389987	135.8128156
40-7	京都市伏見区醍醐東合場町31番地	どんぐり広場(西側)	34.9415314	135.811851
40-8	京都市伏見区醍醐合場町27番地の3	合場公園	34.943717	135.8117716
41-1	京都市伏見区醍醐岸ノ上町21番地	醍醐中学校(西側)	34.9435772	135.8142957
41-2	京都市伏見区醍醐上山口町60番地	醍醐南市営住宅5棟(北側)	34.9415738	135.815608
41-3	京都市伏見区醍醐下山口町7番地	一言寺団地C-2棟前	34.9420992	135.8144224
41-4	京都市伏見区日野谷寺町78番地	日野小学校(南側)	34.9377513	135.8162016
41-5	京都市伏見区日野馬場出町3番地	田中嘉眞方	34.9360585	135.8143743
41-6	京都市伏見区日野西風呂町5番地	なごみの里病院(北側)	34.9361772	135.812691
41-7	京都市伏見区日野岡西町4番地の15	日野岡西公園	34.9329977	135.8140746
41-8	京都市伏見区日野谷寺町78番地	日野小学校(東側)	34.9390881	135.8163197
41-9	京都市伏見区醍醐岸ノ上町21番地	醍醐中学校(東側)	34.9434717	135.8157977
41-10	京都市伏見区醍醐上山口町31番地の2	上山口児童公園	34.9402525	135.8186948
41-11	京都市伏見区日野奥出23番地の30	奥出公園	34.9295297	135.816296
42-1	京都市伏見区醍醐御陵西裏町27番地の4	御陵西裏公園	34.9556074	135.8195001
42-2	京都市伏見区醍醐下端山町1番地の4	端山ヶ丘団地自治会館		
42-3	京都市伏見区醍醐構口町14番地の1	山田隆方	34.9444092	135.8145439
42-4	京都市伏見区醍醐構口町20番地の17	醍醐構口公園	34.9448803	135.8138681
