code	address	place	lat	lon
27-2	京都市左京区岩倉長谷町517-21	石倉公園(東側)	35.0828057	135.7891491
27-3	京都市左京区岩倉中在地町43	中在地北公園(西側)	35.0855462	135.7855351
27-4	京都市左京区岩倉長谷町416-1	ベストライフ京都洛北 (東側)	35.0809653	135.7901682
27-5	京都市左京区岩倉長谷町647	府営住宅岩倉長谷団地 (東側)	35.0850375	135.7898022
27-6	京都市左京区岩倉忠在地町3	忠在地北公園(東側)	35.0845284	135.7865046
27-7	京都市左京区岩倉忠在地町5	岩倉北小学校(西門)	35.0853872	135.7878234
27-8	京都市左京区岩倉長谷町230-15	長谷西公園(南側)	35.0792956	135.7918728
28-1	京都市左京区大原古知平町30	河上敏一樣所有地 (古知谷バス停付近)		
28-2	京都市左京区大原勝林院町575	山本豊様方		
28-3	京都市左京区大原来迎院町10-2	左京区役所大原出張所	35.1206522	135.8293228
28-4	京都市左京区大原来迎院町	青木弘好様所有地(同町236番地付近)	35.1174122	135.8290088
28-5	京都市左京区大原上野町564	平塚薬局大原店		
28-6	京都市左京区大原野村町349	西村勲様所有地 (野村バス停付近)	35.1139474	135.822676
28-7	京都市左京区大原草生町292	茶谷富造様方		
28-8	京都市左京区大原井出町	左京土木みどり事務所管理地(宮川一ノ橋付近)	35.1091165	135.8208414
28-9	京都市左京区大原上野町	野田典彦様所有地(同町75番地付近)	35.1081454	135.8241173
29-1	京都市左京区大原小出石町21	中嶋久夫様方	35.1480149	135.841861
29-2	京都市左京区大原小出石町274地先	辻良一樣所有地		
30-1	京都市左京区大原百井町66	林弘子様所有地(百井自治会館付近)	35.1624616	135.8112676
30-2	京都市左京区大原百井町	久保正己様所有地 (同町22番地付近)	35.1622798	135.8095374
31-1	京都市左京区静市野中町250-5	野中公園(西側)	35.0904498	135.7657681
31-2	京都市左京区静市市原町1212	奥野哲士様方	35.0842378	135.7614343
31-3	京都市左京区静市市原町662-3	上下水道局静市ポンプ所(東側)	35.0788566	135.7638523
31-4	京都市左京区静市市原町1081-8	静市公園(東側)	35.0825188	135.7623509
31-5	京都市左京区静市市原町721-3	西市原公園(北側)	35.0743717	135.7596306
31-6	京都市左京区静市市原町320-1	増田治良様方	35.0872303	135.7584399
31-7	京都市左京区静市市原町910-15	二軒茶屋公園(西側)	35.076065	135.7656847
31-8	京都市左京区静市野中町105	市原野小学校	35.090024	135.7643733
31-9	京都市左京区静市野中町	左京土木みどり事務所管理地(静原ロバス停付近)	35.095921	135.7695715
