source_date	entity_type	jis_code	parent_jis_code	pref_code	pref_name	district_name	name	name_kana	full_name	name_romaji
2025-10-01	municipality	03202	03000	03	岩手県		宮古市	みやこし	岩手県 宮古市	miyako-shi
2025-10-01	municipality	03203	03000	03	岩手県		大船渡市	おおふなとし	岩手県 大船渡市	ofunato-shi
2025-10-01	municipality	03205	03000	03	岩手県		花巻市	はなまきし	岩手県 花巻市	hanamaki-shi
2025-10-01	municipality	03206	03000	03	岩手県		北上市	きたかみし	岩手県 北上市	kitakami-shi
2025-10-01	municipality	03207	03000	03	岩手県		久慈市	くじし	岩手県 久慈市	kuji-shi
2025-10-01	municipality	03208	03000	03	岩手県		遠野市	とおのし	岩手県 遠野市	tono-shi
2025-10-01	municipality	03209	03000	03	岩手県		一関市	いちのせきし	岩手県 一関市	ichinoseki-shi
2025-10-01	municipality	03210	03000	03	岩手県		陸前高田市	りくぜんたかたし	岩手県 陸前高田市	rikuzentakata-shi
2025-10-01	municipality	03211	03000	03	岩手県		釜石市	かまいしし	岩手県 釜石市	kamaishi-shi
2025-10-01	municipality	03213	03000	03	岩手県		二戸市	にのへし	岩手県 二戸市	ninohe-shi
2025-10-01	municipality	03214	03000	03	岩手県		八幡平市	はちまんたいし	岩手県 八幡平市	hachimantai-shi
2025-10-01	municipality	03215	03000	03	岩手県		奥州市	おうしゅうし	岩手県 奥州市	oshu-shi
2025-10-01	municipality	03216	03000	03	岩手県		滝沢市	たきざわし	岩手県 滝沢市	takizawa-shi
2025-10-01	municipality	03301	03000	03	岩手県	岩手郡	雫石町	しずくいしちょう	岩手県 雫石町	shizukuishi-cho
2025-10-01	municipality	03302	03000	03	岩手県	岩手郡	葛巻町	くずまきまち	岩手県 葛巻町	kuzumaki-cho
2025-10-01	municipality	03303	03000	03	岩手県	岩手郡	岩手町	いわてまち	岩手県 岩手町	iwate-cho
2025-10-01	municipality	03321	03000	03	岩手県	紫波郡	紫波町	しわちょう	岩手県 紫波町	shiwa-cho
2025-10-01	municipality	03322	03000	03	岩手県	紫波郡	矢巾町	やはばちょう	岩手県 矢巾町	yahaba-cho
2025-10-01	municipality	03366	03000	03	岩手県	和賀郡	西和賀町	にしわがまち	岩手県 西和賀町	nishiwaga-cho
2025-10-01	municipality	03381	03000	03	岩手県	胆沢郡	金ケ崎町	かねがさきちょう	岩手県 金ケ崎町	kanegasaki-cho
2025-10-01	municipality	03402	03000	03	岩手県	西磐井郡	平泉町	ひらいずみちょう	岩手県 平泉町	hiraizumi-cho
2025-10-01	municipality	03441	03000	03	岩手県	気仙郡	住田町	すみたちょう	岩手県 住田町	sumita-cho
2025-10-01	municipality	03461	03000	03	岩手県	上閉伊郡	大槌町	おおつちちょう	岩手県 大槌町	otsuchi-cho
2025-10-01	municipality	03482	03000	03	岩手県	下閉伊郡	山田町	やまだまち	岩手県 山田町	yamada-cho
2025-10-01	municipality	03483	03000	03	岩手県	下閉伊郡	岩泉町	いわいずみちょう	岩手県 岩泉町	iwaizumi-cho
2025-10-01	municipality	03484	03000	03	岩手県	下閉伊郡	田野畑村	たのはたむら	岩手県 田野畑村	tanohata-mura
2025-10-01	municipality	03485	03000	03	岩手県	下閉伊郡	普代村	ふだいむら	岩手県 普代村	fudai-mura
2025-10-01	municipality	03501	03000	03	岩手県	九戸郡	軽米町	かるまいまち	岩手県 軽米町	karumai-cho
2025-10-01	municipality	03503	03000	03	岩手県	九戸郡	野田村	のだむら	岩手県 野田村	noda-mura
2025-10-01	municipality	03506	03000	03	岩手県	九戸郡	九戸村	くのへむら	岩手県 九戸村	kunohe-mura
2025-10-01	municipality	03507	03000	03	岩手県	九戸郡	洋野町	ひろのちょう	岩手県 洋野町	hirono-cho
2025-10-01	municipality	03524	03000	03	岩手県	二戸郡	一戸町	いちのへまち	岩手県 一戸町	ichinohe-cho
2025-10-01	prefecture	04000		04	宮城県		宮城県	みやぎけん	宮城県	miyagi-ken
2025-10-01	municipality	04100	04000	04	宮城県		仙台市	せんだいし	宮城県 仙台市	sendai-shi
2025-10-01	municipality	04202	04000	04	宮城県		石巻市	いしのまきし	宮城県 石巻市	ishinomaki-shi
2025-10-01	municipality	04203	04000	04	宮城県		塩竈市	しおがまし	宮城県 塩竈市	shiogama-shi
2025-10-01	municipality	04205	04000	04	宮城県		気仙沼市	けせんぬまし	宮城県 気仙沼市	kesennuma-shi
2025-10-01	municipality	04206	04000	04	宮城県		白石市	しろいしし	宮城県 白石市	shiroishi-shi
2025-10-01	municipality	04207	04000	04	宮城県		名取市	なとりし	宮城県 名取市	natori-shi
2025-10-01	municipality	04208	04000	04	宮城県		角田市	かくだし	宮城県 角田市	kakuda-shi
2025-10-01	municipality	04209	04000	04	宮城県		多賀城市	たがじょうし	宮城県 多賀城市	tagajo-shi
2025-10-01	municipality	04211	04000	04	宮城県		岩沼市	いわぬまし	宮城県 岩沼市	iwanuma-shi
2025-10-01	municipality	04212	04000	04	宮城県		登米市	とめし	宮城県 登米市	tome-shi
2025-10-01	municipality	04213	04000	04	宮城県		栗原市	くりはらし	宮城県 栗原市	kuriharacity-shi
2025-10-01	municipality	04214	04000	04	宮城県		東松島市	ひがしまつしまし	宮城県 東松島市	higashimatsushima-shi
2025-10-01	municipality	04215	04000	04	宮城県		大崎市	おおさきし	宮城県 大崎市	osaki-shi
2025-10-01	municipality	04216	04000	04	宮城県		富谷市	とみやし	宮城県 富谷市	tomiya-city-shi
2025-10-01	municipality	04301	04000	04	宮城県	刈田郡	蔵王町	ざおうまち	宮城県 蔵王町	zao-cho
2025-10-01	municipality	04302	04000	04	宮城県	刈田郡	七ヶ宿町	しちかしゅくまち	宮城県 七ヶ宿町	shichikashuku-cho
2025-10-01	municipality	04321	04000	04	宮城県	柴田郡	大河原町	おおがわらまち	宮城県 大河原町	ogawara-cho
2025-10-01	municipality	04322	04000	04	宮城県	柴田郡	村田町	むらたまち	宮城県 村田町	murata-cho
2025-10-01	municipality	04323	04000	04	宮城県	柴田郡	柴田町	しばたまち	宮城県 柴田町	shibata-cho
2025-10-01	municipality	04324	04000	04	宮城県	柴田郡	川崎町	かわさきまち	宮城県 川崎町	kawasaki-cho
2025-10-01	municipality	04341	04000	04	宮城県	伊具郡	丸森町	まるもりまち	宮城県 丸森町	marumori-cho
2025-10-01	municipality	04361	04000	04	宮城県	亘理郡	亘理町	わたりちょう	宮城県 亘理町	watari-cho
2025-10-01	municipality	04362	04000	04	宮城県	亘理郡	山元町	やまもとちょう	宮城県 山元町	yamamoto-cho
2025-10-01	municipality	04401	04000	04	宮城県	宮城郡	松島町	まつしままち	宮城県 松島町	miyagi-matsushima-cho
2025-10-01	municipality	04404	04000	04	宮城県	宮城郡	七ヶ浜町	しちがはままち	宮城県 七ヶ浜町	shichigahama-cho
2025-10-01	municipality	04406	04000	04	宮城県	宮城郡	利府町	りふちょう	宮城県 利府町	rifu-cho
2025-10-01	municipality	04421	04000	04	宮城県	黒川郡	大和町	たいわちょう	宮城県 大和町	taiwa-cho
2025-10-01	municipality	04422	04000	04	宮城県	黒川郡	大郷町	おおさとちょう	宮城県 大郷町	miyagi-osato-cho
2025-10-01	municipality	04424	04000	04	宮城県	黒川郡	大衡村	おおひらむら	宮城県 大衡村	ohira-mura
2025-10-01	municipality	04444	04000	04	宮城県	加美郡	色麻町	しかまちょう	宮城県 色麻町	shikama-cho
2025-10-01	municipality	04445	04000	04	宮城県	加美郡	加美町	かみまち	宮城県 加美町	kami-cho
2025-10-01	municipality	04501	04000	04	宮城県	遠田郡	涌谷町	わくやちょう	宮城県 涌谷町	wakuya-cho
2025-10-01	municipality	04505	04000	04	宮城県	遠田郡	美里町	みさとまち	宮城県 美里町	misato-cho
2025-10-01	municipality	04581	04000	04	宮城県	牡鹿郡	女川町	おながわちょう	宮城県 女川町	onagawa-cho
2025-10-01	municipality	04606	04000	04	宮城県	本吉郡	南三陸町	みなみさんりくちょう	宮城県 南三陸町	minamisanriku-cho
2025-10-01	prefecture	05000		05	秋田県		秋田県	あきたけん	秋田県	akita-ken
2025-10-01	municipality	05201	05000	05	秋田県		秋田市	あきたし	秋田県 秋田市	akita-shi
2025-10-01	municipality	05202	05000	05	秋田県		能代市	のしろし	秋田県 能代市	noshiro-shi
2025-10-01	municipality	05203	05000	05	秋田県		横手市	よこてし	秋田県 横手市	yokote-shi
2025-10-01	municipality	05204	05000	05	秋田県		大館市	おおだてし	秋田県 大館市	odate-shi
2025-10-01	municipality	05206	05000	05	秋田県		男鹿市	おがし	秋田県 男鹿市	oga-shi
2025-10-01	municipality	05207	05000	05	秋田県		湯沢市	ゆざわし	秋田県 湯沢市	city-yuzawa-shi
2025-10-01	municipality	05209	05000	05	秋田県		鹿角市	かづのし	秋田県 鹿角市	kazuno-shi
2025-10-01	municipality	05210	05000	05	秋田県		由利本荘市	ゆりほんじょうし	秋田県 由利本荘市	yurihonjo-shi
2025-10-01	municipality	05211	05000	05	秋田県		潟上市	かたがみし	秋田県 潟上市	katagami-shi
2025-10-01	municipality	05212	05000	05	秋田県		大仙市	だいせんし	秋田県 大仙市	daisen-shi
2025-10-01	municipality	05213	05000	05	秋田県		北秋田市	きたあきたし	秋田県 北秋田市	kitaakita-shi
2025-10-01	municipality	05214	05000	05	秋田県		にかほ市	にかほし	秋田県 にかほ市	nikaho-shi
2025-10-01	municipality	05215	05000	05	秋田県		仙北市	せんぼくし	秋田県 仙北市	semboku-shi
2025-10-01	municipality	05303	05000	05	秋田県	鹿角郡	小坂町	こさかまち	秋田県 小坂町	kosaka-cho
2025-10-01	municipality	05327	05000	05	秋田県	北秋田郡	上小阿仁村	かみこあにむら	秋田県 上小阿仁村	kamikoani-mura
2025-10-01	municipality	05346	05000	05	秋田県	山本郡	藤里町	ふじさとまち	秋田県 藤里町	fujisato-cho
2025-10-01	municipality	05348	05000	05	秋田県	山本郡	三種町	みたねちょう	秋田県 三種町	mitane-cho
2025-10-01	municipality	05349	05000	05	秋田県	山本郡	八峰町	はっぽうちょう	秋田県 八峰町	happo-cho
2025-10-01	municipality	05361	05000	05	秋田県	南秋田郡	五城目町	ごじょうめまち	秋田県 五城目町	gojome-cho
2025-10-01	municipality	05363	05000	05	秋田県	南秋田郡	八郎潟町	はちろうがたまち	秋田県 八郎潟町	hachirogata-cho
2025-10-01	municipality	05366	05000	05	秋田県	南秋田郡	井川町	いかわまち	秋田県 井川町	ikawa-cho
2025-10-01	municipality	05368	05000	05	秋田県	南秋田郡	大潟村	おおがたむら	秋田県 大潟村	ogata-mura
2025-10-01	municipality	05434	05000	05	秋田県	仙北郡	美郷町	みさとちょう	秋田県 美郷町	misato-cho
2025-10-01	municipality	05463	05000	05	秋田県	雄勝郡	羽後町	うごまち	秋田県 羽後町	ugo-cho
2025-10-01	municipality	05464	05000	05	秋田県	雄勝郡	東成瀬村	ひがしなるせむら	秋田県 東成瀬村	higashinaruse-mura
2025-10-01	prefecture	06000		06	山形県		山形県	やまがたけん	山形県	yamagata-ken
2025-10-01	municipality	06201	06000	06	山形県		山形市	やまがたし	山形県 山形市	yamagata-yamagata-shi
2025-10-01	municipality	06202	06000	06	山形県		米沢市	よねざわし	山形県 米沢市	yonezawa-shi
2025-10-01	municipality	06203	06000	06	山形県		鶴岡市	つるおかし	山形県 鶴岡市	tsuruoka-shi
2025-10-01	municipality	06204	06000	06	山形県		酒田市	さかたし	山形県 酒田市	sakata-shi
2025-10-01	municipality	06205	06000	06	山形県		新庄市	しんじょうし	山形県 新庄市	shinjo-shi
2025-10-01	municipality	06206	06000	06	山形県		寒河江市	さがえし	山形県 寒河江市	sagae-shi
2025-10-01	municipality	06207	06000	06	山形県		上山市	かみのやまし	山形県 上山市	kaminoyama-shi
2025-10-01	municipality	06208	06000	06	山形県		村山市	むらやまし	山形県 村山市	murayama-shi
2025-10-01	municipality	06209	06000	06	山形県		長井市	ながいし	山形県 長井市	nagai-shi
2025-10-01	municipality	06210	06000	06	山形県		天童市	てんどうし	山形県 天童市	tendo-shi
2025-10-01	municipality	06211	06000	06	山形県		東根市	ひがしねし	山形県 東根市	higashine-shi
2025-10-01	municipality	06212	06000	06	山形県		尾花沢市	おばなざわし	山形県 尾花沢市	obanazawa-shi
2025-10-01	municipality	06213	06000	06	山形県		南陽市	なんようし	山形県 南陽市	nanyo-shi
2025-10-01	municipality	06301	06000	06	山形県	東村山郡	山辺町	やまのべまち	山形県 山辺町	yamanobe-cho
2025-10-01	municipality	06302	06000	06	山形県	東村山郡	中山町	なかやままち	山形県 中山町	nakayama-cho
2025-10-01	municipality	06321	06000	06	山形県	西村山郡	河北町	かほくちょう	山形県 河北町	kahoku-cho
2025-10-01	municipality	06322	06000	06	山形県	西村山郡	西川町	にしかわまち	山形県 西川町	nishikawa-cho
2025-10-01	municipality	06323	06000	06	山形県	西村山郡	朝日町	あさひまち	山形県 朝日町	asahi-cho
2025-10-01	municipality	06324	06000	06	山形県	西村山郡	大江町	おおえまち	山形県 大江町	oe-cho
2025-10-01	municipality	06341	06000	06	山形県	北村山郡	大石田町	おおいしだまち	山形県 大石田町	oishida-cho
2025-10-01	municipality	06361	06000	06	山形県	最上郡	金山町	かねやままち	山形県 金山町	kaneyama-cho
2025-10-01	municipality	06362	06000	06	山形県	最上郡	最上町	もがみまち	山形県 最上町	mogami-cho
2025-10-01	municipality	06363	06000	06	山形県	最上郡	舟形町	ふながたまち	山形県 舟形町	funagata-cho
2025-10-01	municipality	06364	06000	06	山形県	最上郡	真室川町	まむろがわまち	山形県 真室川町	mamurogawa-cho
2025-10-01	municipality	06365	06000	06	山形県	最上郡	大蔵村	おおくらむら	山形県 大蔵村	ohkura-mura
2025-10-01	municipality	06366	06000	06	山形県	最上郡	鮭川村	さけがわむら	山形県 鮭川村	sakegawa-mura
2025-10-01	municipality	06367	06000	06	山形県	最上郡	戸沢村	とざわむら	山形県 戸沢村	tozawa-mura
2025-10-01	municipality	06381	06000	06	山形県	東置賜郡	高畠町	たかはたまち	山形県 高畠町	takahata-cho
2025-10-01	municipality	06382	06000	06	山形県	東置賜郡	川西町	かわにしまち	山形県 川西町	kawanishi-cho
2025-10-01	municipality	06401	06000	06	山形県	西置賜郡	小国町	おぐにまち	山形県 小国町	oguni-cho
2025-10-01	municipality	06402	06000	06	山形県	西置賜郡	白鷹町	しらたかまち	山形県 白鷹町	shirataka-cho
